Compte,Libelle,Cpte_Ppal,Etat_Passif,Etat_Actif,Passif,Actif,Sens,CpteFinEnc,CpteFinEnc2,Bal_Entree,Recette_Budgetaire,Depense_Budgetaire,Recette_Fiscale,Section_Budget,Origine_Recette,Section_Budget_Tri,Acteur_Tresor,Acteur_Impot,Acteur_Autres,DetailsPlus,DansDetail,Libelle2,Situation_Tresorerie,Rang
"6148","Maintenance et réparation de matériels de communication",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F002",0,0,0,,0,,0,532
"6149","Autres frais d’entretien, de réparation et de maintenance",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F002",0,0,0,,0,,0,533
"615","Assurances",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F002",0,0,0,,0,,0,534
"6150","Assurances sur les personnes",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F002",0,0,0,,0,,0,535
"6151","Assurances sur le matériel et le mobilier",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F002",0,0,0,,0,,0,536
"6152","Assurances sur le matériel de transport",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F002",0,0,0,,0,,0,537
"6153","Assurances sur les immeubles",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F002",0,0,0,,0,,0,538
"6159","Autres assurances",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F002",0,0,0,,0,,0,539
"617","Frais de relations publiques",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F002",0,0,0,,0,,0,540
"6170","Publications, catalogues, brochures et imprimés",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F002",0,0,0,,0,,0,541
"6171","Réunions et conférences",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F002",0,0,0,,0,,0,542
"6172","Cérémonies et réceptions",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F002",0,0,0,,0,,0,543
"6179","Autres frais de relations publiques",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F002",0,0,0,,0,,0,544
"618","Dépenses de communication",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F002",0,0,0,,0,,0,545
"6180","Couvertures médiatiques",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F002",0,0,0,,0,,0,546
"6181","Communiqués et annonces",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F002",0,0,0,,0,,0,547
"6182","Frais de boîte postale",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F002",0,0,0,,0,,0,548
"6183","Frais d’affranchissement",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F002",0,0,0,,0,,0,549
"6189","Autres dépenses de communication",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F002",0,0,0,,0,,0,550
"62","AUTRES SERVICES",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,551
"621","Frais bancaires",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,552
"6210","Frais de tenue de comptes",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,553
"6211","Frais de transferts bancaires",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,554
"6219","Autres frais bancaires",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,555
"622","Prestation de services",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,556
"6220","Frais de gardiennage et de surveillance",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,557
"6221","Frais de nettoyage",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,558
"6222","Frais de vacation et de permanence",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,559
"6223","Honoraires et rémunération d’intermédiaires",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,560
"6224","Frais de visite technique",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,561
"6225","Travaux pour le compte de tiers",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,562
"6226","Frais d’imprimés administratifs et de reliure",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,563
"6227","Frais d’impression de valeurs inactives",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,564
"6228","Remises aux collecteurs",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,565
"6229","Autres prestations de services",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,566
"623","Frais de formation du personnel",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,567
"6230","Frais de formation initiale",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,568
"6231","Frais de perfectionnement",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,569
"6232","Frais de spécialisation",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,570
"6233","Frais de séjour à l’extérieur du pays",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,571
"6234","Frais de formation professionnelle",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,572
"6239","Autres frais de formation du personnel",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,573
"624","Redevances pour brevets, licences et logiciels",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,574
"6240","Redevances pour brevets et licences",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,575
"6241","Redevances pour logiciel",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,576
"6249","Autres redevances",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,577
"625","Travaux d’exploitation à l’entreprise",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,578
"6250","Frais d’enlèvement et de mise en décharge des déchets",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,579
"6259","Autres travaux d’exploitation à l’entreprise",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,580
"626","Etudes, recherches et documentation",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,581
"6260","Etudes",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,582
"6261","Recherches",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,583
"6262","Documentation générale",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,584
"6263","Documentation technique",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,585
"6264","Abonnement journaux et revues",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,586
"6269","Autres frais d’études, recherches et documentation",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,587
"629","Autres acquisitions de services",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F003",0,0,0,,0,,0,588
"63","SUBVENTIONS",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F004",0,0,0,,0,,0,589
"631","Subventions aux associations de la société civile",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F004",0,0,0,,0,,0,590
"6310","Subventions aux associations culturelles",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F004",0,0,0,,0,,0,591
"6311","Subventions aux associations sportives",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F004",0,0,0,,0,,0,592
"6312","Subventions aux associations de protection de l’environnement",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F004",0,0,0,,0,,0,593
"6313","Subventions aux associations de protection des droits humains",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F004",0,0,0,,0,,0,594
"6314","Subventions aux associations de santé et de lutte contre le sida et les infections sexuellement transmissibles",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F004",0,0,0,,0,,0,595
"6315","Subventions aux associations de promotion de l’éducation",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F004",0,0,0,,0,,0,596
"6316","Subventions aux associations sociales",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F004",0,0,0,,0,,0,597
"6319","Subventions aux  autres associations",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F004",0,0,0,,0,,0,598
"632","Subventions aux entreprises publiques",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F004",0,0,0,,0,,0,599
"6320","Subventions aux sociétés d’Etat",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F004",0,0,0,,0,,0,600
"6321","Subventions aux Etablissements publics de l’Etat",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F004",0,0,0,,0,,0,601
"6322","Subventions aux Etablissements publics locaux",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F004",0,0,0,,0,,0,602
"6329","Subventions aux  autres entreprises publiques",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F004",0,0,0,,0,,0,603
"633","Subventions aux organisations socio- professionnelles",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F004",0,0,0,,0,,0,604
"6330","Subventions aux organisations syndicales",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F004",0,0,0,,0,,0,605
"6331","Subventions aux organisations mutualistes",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F004",0,0,0,,0,,0,606
"6332","Subventions aux organisations coopératives",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F004",0,0,0,,0,,0,607
"6339","Subventions aux  autres organisations socio-professionnelles",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F004",0,0,0,,0,,0,608
"639","Autres subventions",1,0,0,0,0,,0,0,0,0,1,0,"Fonctionnement",,"F004",0,0,0,,0,,0,609
"64","TRANSFERTS",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,609
"641","Transferts aux établissements publics locaux ou nationaux",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,610
"6410","Transferts aux établissements publics locaux",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,611
"6411","Transferts aux établissements publics nationaux",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,612
"642","Transferts à d’autres collectivités territoriales",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,613
"6420","Transferts aux régions",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,614
"6421","Transferts aux communes",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,615
"6422","Transferts aux groupements de collectivités territoriales",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,616
"6429","Autres transferts aux collectivités territoriales",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,617
"643","Transferts aux administrations publiques",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,618
"6430","Transferts aux administrations chargées du recouvrement",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,619
"6431","Transferts aux administrations de santé",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,620
"6432","Transferts aux administrations de sécurité",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,621
"6433","Transferts aux administrations de l’éducation",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,622
"6434","Transferts aux administrations de l’agriculture et hydraulique",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,623
"6435","Transferts aux administrations de sport, loisirs et culture",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,624
"6436","Transferts aux administrations de l’environnement",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,625
"6437","Transferts aux administrations de l’urbanisme et de l’habitat",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,626
"6438","Transferts aux autres administrations de l'action sociale",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,627
"6439","Transferts aux autres administrations publiques",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,628
"645","Prélèvement sur les recettes de fonctionnement",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,629
"646","Transferts aux organisations nationales et internationales",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,630
"6460","Transferts à l’Association des Régions du Burkina Faso",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,631
"6461","Transferts à l’Association des Municipalités du Burkina Faso",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,632
"6462","Transferts à l’Association Internationale des Régions Francophones",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,633
"6463","Transferts à l’Association Internationale des Municipalités Francophones",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,634
"6464","Transferts à d’autres associations de collectivités territoriales",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,635
"6469","Transferts aux autres organisations nationales et internationales",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,636
"647","Transferts à d’autres budgets",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,637
"6470","Transferts aux budgets annexes",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,638
"6471","Transferts aux budgets autonomes",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,639
"648","Pensions de retraites du personnel de la collectivité territoriale",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,640
"649","Autres transferts",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F005",0,0,0,,0,,0,641
"65","CHARGES EXCEPTIONNELLES",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,642
"651","Annulation ou réduction de titres de recettes sur exercices  antérieurs",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,643
"6510","Remise gracieuse",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,644
"6511","Admission en non-valeur",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,645
"6512","Réduction ou annulation de titres de recettes",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,646
"6513","Titres de recettes prescrits",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,647
"6519","Autres annulations ou réductions de titres de recettes sur exercices antérieurs",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,648
"652","Condamnations et transactions",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,649
"6520","Frais d’actes et de contentieux",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,650
"6521","Amendes et condamnations",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,651
"6522","Frais de transactions",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,652
"6529","Autres frais de condamnations et transactions",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,653
"653","Restitutions aux tiers de trop perçu et dégrèvement",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,654
"6530","Restitution de trop perçu",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,655
"6531","Dégrèvements sur impôts et taxes",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,656
"6539","Autres restitutions aux tiers de trop perçu et dégrèvement",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,657
"654","Valeur comptable des immobilisations cédées et mises au rebut",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,658
"6540","Valeur comptable des immobilisations incorporelles cédées",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,659
"6541","Valeur comptable des immobilisations corporelles cédées",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,660
"6542","Valeur comptable des immobilisations financières cédées",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,661
"6543","Différences positives de réalisation sur cessions d’immobilisations",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,662
"6544","Valeur comptable des immobilisations mises au rebut",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,663
"6549","Autres valeurs comptables des immobilisations cédées et mises au rebut",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,664
"655","Charges des services concédés ou affermés",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,665
"6550","Charges des services concédés ou affermés 1",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,666
"6551","Charges des services concédés ou affermés 2",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,667
"6552","Charges des services concédés ou affermés 3",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,668
"6553","Charges des services concédés ou affermés 4",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,669
"6554","Charges des services concédés ou affermés 5",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,670
"6555","Charges des services concédés ou affermés 6",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,671
"6556","Charges des services concédés ou affermés 7",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,672
"6557","Charges des services concédés ou affermés 8",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,673
"6558","Charges des services concédés ou affermés 9",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,674
"6559","Autres charges des services concédés ou affermés",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,675
"656","Déficit des services à comptabilité distincte revenant au budget principal",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,1,,0,676
"6560","Déficit du service 1",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,1,,0,677
"6561","Déficit du service 2",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,1,,0,678
"6562","Déficit du service 3",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,1,,0,679
"6563","Déficit du service 4",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,1,,0,680
"6564","Déficit du service 5",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,1,,0,681
"6565","Déficit du service 6",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,1,,0,682
"6566","Déficit du service 7",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,1,,0,683
"6567","Déficit du service 8",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,1,,0,684
"6568","Déficit du service 9",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,1,,0,685
"6569","Déficit d’autres services à comptabilité distincte revenant au budget principal",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,686
"657","Indemnités, frais de mission et de formation dus aux élus locaux",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,687
"6570","Indemnités dues aux présidents des conseils des collectivités territoriales",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,688
"6571","Indemnités dues aux adjoints et vices présidents",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,689
"6572","Indemnités dues aux présidents des commissions",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,690
"6573","Indemnités de sessions dues aux élus locaux",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,691
"6574","Frais de mission des élus à l’intérieur",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,692
"6575","Frais de mission des élus à l’extérieur",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,693
"6576","Frais de formation des élus locaux",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,694
"6579","Autres indemnités",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,695
"658","Rectification sur exercices clos",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,696
"659","Autres charges exceptionnelles",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,697
"6590","Déficit de fonctionnement reporté",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,698
"6591","Restitution de pénalités de retard et retenues de garanties",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,699
"6592","Prise en charge des commissions",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,700
"6593","Dépenses imprévues",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,701
"6594","Sécours aux indigents",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,702
"6595","Bourses",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,703
"6596","Prix",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,704
"6599","Diverses autres charges exceptionnelles",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F006",0,0,0,,0,,0,705
"66","CHARGES DE PERSONNEL",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,706
"661","Traitements et salaires",0,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,707
"6610","Traitement et salaires des fonctionnaires",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,708
"6611","Mesures nouvelles des fonctionnaires",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,709
"6612","Traitement et salaires des contractuels",1,0,0,0,0,"D",0,0,0,0,1,0,"Fonctionnement","NonApplicable","F007",0,0,0,,0,,0,710
